lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
infantcoglab-louisville,234858,IDS,IDS2,4,12.6,12.6,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS3,5,7.8,7.8,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS3,6,2.5,2.5,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS4,7,2,2,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS4,8,7.1,7.1,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS5,9,9.3,9.3,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS5,10,16.8,16.8,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS6,11,3,3,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS6,12,5.8,5.8,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS7,13,17.5,17.5,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS7,14,9,9,noerror,NA,
infantcoglab-louisville,234858,IDS,IDS8,15,2.2,2.2,noerror,NA,
infantcoglab-louisville,234858,ADS,ADS8,16,9.7,9.7,noerror,NA,
infantcoglab-louisville,234889,training,train1,-2,17.4,17.4,noerror,NA,
infantcoglab-louisville,234889,training,train2,-1,6.9,6.9,noerror,NA,
infantcoglab-louisville,234889,IDS,IDS5,1,17.5,17.5,noerror,NA,
infantcoglab-louisville,234889,ADS,ADS5,2,5.1,5.1,noerror,NA,
infantcoglab-louisville,234889,ADS,ADS7,3,16.8,16.8,noerror,NA,
infantcoglab-louisville,234889,IDS,IDS7,4,1.3,1.3,noerror,NA,
infantcoglab-louisville,234889,ADS,ADS1,5,14.4,14.4,noerror,NA,
infantcoglab-louisville,234889,IDS,IDS1,6,17.5,17.5,noerror,NA,
infantcoglab-louisville,234889,ADS,ADS3,7,2.2,2.2,noerror,NA,
infantcoglab-louisville,234889,ADS,IDS3,8,1.8,1.8,error,"cell was repeated, IDS3 was not tested",
infantcoglab-louisville,234889,ADS,ADS2,9,0.7,0.7,no error,NA,
infantcoglab-louisville,234889,IDS,IDS2,10,1.1,1.1,no error,NA,
infantcoglab-louisville,234889,IDS,IDS4,11,15,15,no error,NA,
infantcoglab-louisville,234889,ADS,ADS4,12,3.8,3.8,no error,NA,
infantcoglab-louisville,234889,IDS,IDS6,13,8.9,8.9,no error,NA,
infantcoglab-louisville,234889,ADS,ADS6,14,7.3,7.3,no error,NA,
infantcoglab-louisville,234889,IDS,IDS8,15,11.6,11.6,no error,NA,
infantcoglab-louisville,234889,ADS,ADS8,16,8.6,8.6,no error,NA,
infantcoglab-louisville,234592,training,train1,-2,9.9,9.9,no error,NA,
infantcoglab-louisville,234592,training,train2,-1,5.7,5.7,no error,NA,
infantcoglab-louisville,234592,ADS,ADS5,1,6.6,6.6,no error,NA,
infantcoglab-louisville,234592,IDS,IDS5,2,1.6,1.6,no error,NA,
infantcoglab-louisville,234592,IDS,IDS7,3,7.4,7.4,no error,NA,
infantcoglab-louisville,234592,ADS,ADS7,4,0.9,0.9,no error,NA,
infantcoglab-louisville,234592,IDS,IDS1,5,4.4,4.4,no error,NA,
infantcoglab-louisville,234592,ADS,ADS1,6,2.5,2.5,no error,NA,
infantcoglab-louisville,234592,IDS,IDS3,7,6.6,6.6,no error,NA,
infantcoglab-louisville,234592,ADS,ADS3,8,3.2,3.2,no error,NA,
infantcoglab-louisville,234592,IDS,IDS2,9,4.2,4.2,no error,NA,
infantcoglab-louisville,234592,ADS,ADS2,10,1.4,1.4,no error,NA,
infantcoglab-louisville,234592,ADS,ADS4,11,0.9,0.9,no error,NA,
infantcoglab-louisville,234592,IDS,IDS4,12,4.2,4.2,no error,NA,
infantcoglab-louisville,234592,ADS,ADS6,13,2.4,2.4,no error,NA,
infantcoglab-louisville,234592,IDS,IDS6,14,2.8,2.8,no error,NA,
infantcoglab-louisville,234592,ADS,ADS8,15,1.9,1.9,no error,NA,
infantcoglab-louisville,234592,IDS,IDS8,16,9.1,9.1,no error,NA,
infantcoglab-louisville,234573,training,train1,-2,7,7,no error,NA,
infantcoglab-louisville,234573,training,train2,-1,8.3,8.3,no error,NA,
infantcoglab-louisville,234573,IDS,IDS5,1,17.4,17.4,no error,NA,
infantcoglab-louisville,234573,ADS,ADS5,2,17.2,17.2,no error,NA,
infantcoglab-louisville,234573,ADS,ADS7,3,4.3,4.3,no error,NA,
infantcoglab-louisville,234573,IDS,IDS7,4,10.3,10.3,no error,NA,
infantcoglab-louisville,234573,ADS,ADS1,5,8.7,8.7,no error,NA,
infantcoglab-louisville,234573,IDS,IDS1,6,10.3,10.3,no error,NA,
infantcoglab-louisville,234573,ADS,ADS3,7,9,9,no error,NA,
infantcoglab-louisville,234573,ADS,IDS3,8,11.6,11.6,error,"cell was repeated, IDS3 was not tested",
infantcoglab-louisville,234573,ADS,ADS2,9,12.4,12.4,no error,NA,
infantcoglab-louisville,234573,IDS,IDS2,10,11.9,11.9,no error,NA,
infantcoglab-louisville,234573,IDS,IDS4,11,5.6,5.6,no error,NA,
infantcoglab-louisville,234573,ADS,ADS4,12,14.1,14.1,no error,NA,
infantcoglab-louisville,234573,IDS,IDS6,13,5.2,5.2,no error,NA,
infantcoglab-louisville,234573,ADS,ADS6,14,4.9,4.9,no error,NA,
infantcoglab-louisville,234573,IDS,IDS8,15,17.6,17.6,no error,NA,
infantcoglab-louisville,234573,ADS,ADS8,16,3.6,3.6,no error,NA,
infantcoglab-louisville,234740,training,train1,-2,17.4,17.4,no error,NA,
infantcoglab-louisville,234740,training,train2,-1,11.4,11.4,no error,NA,
infantcoglab-louisville,234740,ADS,ADS5,1,17.5,17.5,no error,NA,
infantcoglab-louisville,234740,IDS,IDS5,2,15.3,15.3,no error,NA,
infantcoglab-louisville,234740,IDS,IDS7,3,17.3,17.3,no error,NA,
infantcoglab-louisville,234740,ADS,ADS7,4,1.9,1.9,no error,NA,
infantcoglab-louisville,234740,IDS,IDS1,5,4.3,4.3,no error,NA,
infantcoglab-louisville,234740,ADS,ADS1,6,3.2,3.2,no error,NA,
infantcoglab-louisville,234740,IDS,IDS3,7,8.2,8.2,no error,NA,
infantcoglab-louisville,234740,ADS,ADS3,8,2.9,2.9,no error,NA,
infantcoglab-louisville,234740,IDS,IDS2,9,8.3,8.3,no error,NA,
infantcoglab-louisville,234740,ADS,ADS2,10,8,8,no error,NA,
infantcoglab-louisville,234740,ADS,ADS4,11,2.4,2.4,no error,NA,
infantcoglab-louisville,234740,IDS,IDS4,12,5.4,5.4,no error,NA,
infantcoglab-louisville,234740,ADS,ADS6,13,2.2,2.2,no error,NA,
infantcoglab-louisville,234740,IDS,IDS6,14,3.4,3.4,no error,NA,
infantcoglab-louisville,234740,ADS,ADS8,15,5.3,5.3,no error,NA,
infantcoglab-louisville,234740,IDS,IDS8,16,5.8,5.8,no error,NA,
infantcoglab-louisville,235349,training,train1,-2,11.04,11.04,no error,NA,
infantcoglab-louisville,235349,training,train2,-1,15.279,15.279,no error,NA,
infantcoglab-louisville,235349,IDS,IDS1,1,16.6,16.6,no error,NA,
infantcoglab-louisville,235349,ADS,ADS1,2,4.776,4.776,no error,NA,
infantcoglab-louisville,235349,IDS,IDS2,3,6.944,6.944,no error,NA,
infantcoglab-louisville,235349,ADS,ADS2,4,8.48,8.48,no error,NA,
infantcoglab-louisville,235349,ADS,ADS3,5,1.7644,1.7644,no error,NA,
infantcoglab-louisville,235349,IDS,IDS3,6,6.912,6.912,no error,NA,
infantcoglab-louisville,235349,IDS,IDS4,7,7.448,7.448,no error,NA,
infantcoglab-louisville,235349,ADS,ADS4,8,9.232,9.232,no error,NA,
infantcoglab-louisville,235349,ADS,ADS5,9,7.712,7.712,no error,NA,
infantcoglab-louisville,235349,IDS,IDS5,10,13.048,13.048,no error,NA,
infantcoglab-louisville,235349,ADS,ADS6,11,9.88,9.88,no error,NA,
infantcoglab-louisville,235349,IDS,IDS6,12,4.48,4.48,no error,NA,
infantcoglab-louisville,235349,IDS,IDS7,13,0.656,0.656,no error,NA,
infantcoglab-louisville,235349,ADS,ADS7,14,1.952,1.952,no error,NA,
infantcoglab-louisville,235349,ADS,ADS8,15,0.936,0.936,no error,NA,
infantcoglab-louisville,235349,IDS,IDS8,16,6.168,6.168,no error,NA,
infantcoglab-louisville,234585,training,train1,-2,17.364,17.364,no error,NA,
infantcoglab-louisville,234585,training,train2,-1,16.32,16.32,no error,NA,
infantcoglab-louisville,234585,ADS,ADS5,1,13.448,13.448,no error,NA,
infantcoglab-louisville,234585,IDS,IDS5,2,7.44,7.44,no error,NA,
infantcoglab-louisville,234585,IDS,IDS7,3,11.904,11.904,no error,NA,
infantcoglab-louisville,234585,ADS,ADS7,4,10.504,10.504,no error,NA,
infantcoglab-louisville,234585,IDS,IDS1,5,4.384,4.384,no error,NA,
infantcoglab-louisville,234585,ADS,ADS1,6,3.776,3.776,no error,NA,
infantcoglab-louisville,234585,IDS,IDS3,7,4.328,4.328,no error,NA,
infantcoglab-louisville,234585,ADS,ADS3,8,8,8,no error,NA,
infantcoglab-louisville,234585,IDS,IDS2,9,1.488,1.488,no error,NA,
infantcoglab-louisville,234585,ADS,ADS2,10,1.912,1.912,no error,NA,
infantcoglab-louisville,234585,ADS,ADS4,11,1.648,1.648,no error,NA,
infantcoglab-louisville,234585,IDS,IDS4,12,13.224,13.224,no error,NA,
infantcoglab-louisville,234585,ADS,ADS6,13,2.52,2.52,no error,NA,
infantcoglab-louisville,234585,IDS,IDS6,14,7.648,7.648,no error,NA,
infantcoglab-louisville,234585,ADS,ADS8,15,6.08,6.08,no error,NA,
infantcoglab-louisville,234585,IDS,IDS8,16,4.2,4.2,no error,NA,
infantcoglab-louisville,235367,training,train1,-2,9.488,9.488,no error,NA,
infantcoglab-louisville,235367,training,train2,-1,8.608,8.608,no error,NA,
infantcoglab-louisville,235367,ADS,ADS1,1,7.424,7.424,no error,NA,
infantcoglab-louisville,235367,IDS,IDS1,2,10.856,10.856,no error,NA,
infantcoglab-louisville,235367,ADS,ADS2,3,16.704,16.704,no error,NA,
infantcoglab-louisville,235367,IDS,IDS2,4,13.496,13.496,no error,NA,
infantcoglab-louisville,235367,IDS,IDS3,5,9.792,9.792,no error,NA,
infantcoglab-louisville,235367,ADS,ADS3,6,7.808,7.808,no error,NA,
infantcoglab-louisville,235367,ADS,ADS4,7,14.632,14.632,no error,NA,
infantcoglab-louisville,235367,IDS,IDS4,8,5.336,5.336,no error,NA,
infantcoglab-louisville,235367,IDS,IDS5,9,5.792,5.792,no error,NA,
infantcoglab-louisville,235367,ADS,ADS5,10,14.192,14.192,no error,NA,
infantcoglab-louisville,235367,IDS,IDS6,11,13.824,13.824,no error,NA,
infantcoglab-louisville,235367,ADS,ADS6,12,3.856,3.856,no error,NA,
infantcoglab-louisville,235367,ADS,ADS7,13,2.376,2.376,no error,NA,
infantcoglab-louisville,235367,IDS,IDS7,14,6.112,6.112,no error,NA,
infantcoglab-louisville,235367,IDS,IDS8,15,6.952,6.952,no error,NA,
infantcoglab-louisville,235367,ADS,ADS8,16,1.672,1.672,no error,NA,
infantcoglab-louisville,237608,training,train1,-2,5.08,5.08,no error,NA,Infant was fussy throughout
infantcoglab-louisville,237608,training,train2,-1,2.712,2.712,no error,NA,
infantcoglab-louisville,237608,ADS,ADS5,1,14.232,14.232,no error,NA,
infantcoglab-louisville,237608,IDS,IDS5,2,1.416,1.416,no error,NA,
infantcoglab-louisville,237608,IDS,IDS7,3,0.448,0.448,no error,NA,
infantcoglab-louisville,237608,ADS,ADS7,4,1.256,1.256,no error,NA,
infantcoglab-louisville,237608,IDS,IDS1,5,17.632,17.632,no error,NA,
infantcoglab-louisville,237608,ADS,ADS1,6,0.808,0.808,no error,NA,
infantcoglab-louisville,237608,IDS,IDS3,7,0.864,0.864,no error,NA,
infantcoglab-louisville,237608,ADS,ADS3,8,5.664,5.664,no error,NA,
infantcoglab-louisville,237608,IDS,IDS2,9,0.464,0.464,no error,NA,
infantcoglab-louisville,237608,ADS,ADS2,10,8.688,8.688,no error,NA,
infantcoglab-louisville,237608,ADS,ADS4,11,2.88,2.88,no error,NA,
infantcoglab-louisville,237608,IDS,IDS4,12,3.992,3.992,no error,NA,
infantcoglab-louisville,237608,ADS,ADS6,13,3.608,3.608,no error,NA,
infantcoglab-louisville,237608,IDS,IDS6,14,1.824,1.824,no error,NA,
infantcoglab-louisville,237608,ADS,ADS8,15,0.56,0.56,no error,NA,
infantcoglab-louisville,237608,IDS,IDS8,16,0.784,0.784,no error,NA,
infantcoglab-louisville,234590,training,train1,-2,17.603,17.603,no error,NA,
infantcoglab-louisville,234590,training,train2,-1,9.976,9.976,no error,NA,
infantcoglab-louisville,234590,ADS,ADS1,1,13.536,13.536,no error,NA,
infantcoglab-louisville,234590,IDS,IDS1,2,8.16,8.16,no error,NA,
infantcoglab-louisville,234590,ADS,ADS2,3,3.152,3.152,no error,NA,
infantcoglab-louisville,234590,IDS,IDS2,4,5.08,5.08,no error,NA,
infantcoglab-louisville,234590,IDS,IDS3,5,1.448,1.448,no error,NA,
infantcoglab-louisville,234590,ADS,ADS3,6,5.76,5.76,no error,NA,
infantcoglab-louisville,234590,ADS,ADS4,7,6.208,6.208,no error,NA,
infantcoglab-louisville,234590,IDS,IDS4,8,1.616,1.616,no error,NA,
infantcoglab-louisville,234590,IDS,IDS5,9,1.72,1.72,no error,NA,
infantcoglab-louisville,234590,ADS,ADS5,10,5.192,5.192,no error,NA,
infantcoglab-louisville,234590,IDS,IDS6,11,0.976,0.976,no error,NA,
infantcoglab-louisville,234590,ADS,ADS6,12,0.896,0.896,no error,NA,
infantcoglab-louisville,234590,ADS,ADS7,13,3.24,3.24,no error,NA,
infantcoglab-louisville,234590,IDS,IDS7,14,17.676,17.676,no error,NA,
infantcoglab-louisville,234590,IDS,IDS8,15,1.104,1.104,no error,NA,
infantcoglab-louisville,234590,ADS,ADS8,16,3.448,3.448,no error,NA,
infantcoglab-louisville,237612,training,train1,-2,11.368,11.368,no error,NA,
infantcoglab-louisville,237612,training,train2,-1,1.888,1.888,no error,NA,
infantcoglab-louisville,237612,IDS,IDS5,1,17.652,17.652,no error,NA,
infantcoglab-louisville,237612,ADS,ADS5,2,11.224,11.224,no error,NA,
infantcoglab-louisville,237612,ADS,ADS7,3,3.888,3.888,no error,NA,
infantcoglab-louisville,237612,IDS,IDS7,4,2.392,2.392,no error,NA,
infantcoglab-louisville,237612,ADS,ADS1,5,3.808,3.808,no error,NA,
infantcoglab-louisville,237612,IDS,IDS1,6,4.168,4.168,no error,NA,
infantcoglab-louisville,237612,ADS,ADS3,7,3,3,no error,NA,
infantcoglab-louisville,237612,IDS,IDS3,8,17.57,17.57,no error,NA,
infantcoglab-louisville,237612,ADS,ADS2,9,6.784,6.784,no error,NA,
infantcoglab-louisville,237612,IDS,IDS2,10,2.608,2.608,no error,NA,
infantcoglab-louisville,237612,IDS,IDS4,11,17.619,17.619,no error,NA,
infantcoglab-louisville,237612,ADS,ADS4,12,1.576,1.576,no error,NA,
infantcoglab-louisville,237612,IDS,IDS6,13,4.576,4.576,no error,NA,
infantcoglab-louisville,237612,ADS,ADS6,14,0.848,0.848,no error,NA,
infantcoglab-louisville,237612,IDS,IDS8,15,2.424,2.424,no error,NA,
infantcoglab-louisville,237612,ADS,ADS8,16,2.512,2.512,no error,NA, 
infantcoglab-louisville,237621,training,train1,-2,8.311,8.311,no error,NA,
infantcoglab-louisville,237621,training,train2,-1,2.687,2.687,no error,NA,
infantcoglab-louisville,237621,IDS,IDS1,1,3.015,3.015,no error,NA,
infantcoglab-louisville,237621,ADS,ADS1,2,3.12,3.12,no error,NA,
infantcoglab-louisville,237621,IDS,IDS2,3,6.919,6.919,no error,NA,
infantcoglab-louisville,237621,ADS,ADS2,4,4.415,4.415,no error,NA,
infantcoglab-louisville,237621,ADS,ADS3,5,4.913,4.913,no error,NA,
infantcoglab-louisville,237621,IDS,IDS3,6,4.224,4.224,no error,NA,
infantcoglab-louisville,237621,IDS,IDS4,7,1.399,1.399,no error,NA,
infantcoglab-louisville,237621,ADS,ADS4,8,3.711,3.711,no error,NA,
infantcoglab-louisville,237621,ADS,ADS5,9,0.983,0.983,no error,NA,
infantcoglab-louisville,237621,IDS,IDS5,10,3.423,3.423,no error,NA,
infantcoglab-louisville,237621,ADS,ADS6,11,1.159,1.159,no error,NA,
infantcoglab-louisville,237621,IDS,IDS6,12,1.319,1.319,no error,NA,
infantcoglab-louisville,237621,IDS,IDS7,13,0.799,0.799,no error,NA,
infantcoglab-louisville,237621,ADS,ADS7,14,0.511,0.511,no error,NA,
infantcoglab-louisville,237621,ADS,ADS8,15,0.952,0.952,no error,NA,
infantcoglab-louisville,237621,IDS,IDS8,16,1.263,1.263,no error,NA,
infantcoglab-louisville,236812,training,train1,-2,5.304,5.304,no error,NA,
infantcoglab-louisville,236812,training,train2,-1,0.592,0.592,no error,NA,
infantcoglab-louisville,236812,IDS,IDS1,1,1.52,1.52,no error,NA,
infantcoglab-louisville,236812,ADS,ADS1,2,4.424,4.424,no error,NA,
infantcoglab-louisville,236812,IDS,IDS2,3,2.808,2.808,no error,NA,
infantcoglab-louisville,236812,ADS,ADS2,4,0.536,0.536,no error,NA,
infantcoglab-louisville,236812,ADS,ADS3,5,4.816,4.816,no error,NA,
infantcoglab-louisville,236812,IDS,IDS3,6,3.136,3.136,no error,NA,
infantcoglab-louisville,236812,IDS,IDS4,7,3.296,3.296,no error,NA,
infantcoglab-louisville,236812,ADS,ADS4,8,2.2,2.2,no error,NA,
infantcoglab-louisville,236812,ADS,ADS5,9,3.632,3.632,no error,NA,
infantcoglab-louisville,236812,IDS,IDS5,10,0.48,0.48,no error,NA,
infantcoglab-louisville,236812,ADS,ADS6,11,0.464,0.464,no error,NA,
infantcoglab-louisville,236812,IDS,IDS6,12,3.312,3.312,no error,NA,
infantcoglab-louisville,236812,IDS,IDS7,13,1.936,1.936,no error,NA,
infantcoglab-louisville,236812,ADS,ADS7,14,1.976,1.976,no error,NA,
infantcoglab-louisville,236812,ADS,ADS8,15,4.096,4.096,no error,NA,
infantcoglab-louisville,236812,IDS,IDS8,16,1.664,1.664,no error,NA,
infantcoglab-louisville,234580,training,train1,-2,3.088,3.088,no error,NA,
infantcoglab-louisville,234580,training,train2,-1,12.536,12.536,no error,NA,
infantcoglab-louisville,234580,ADS,ADS1,1,0.448,0.448,no error,NA,
infantcoglab-louisville,234580,IDS,IDS1,2,3.288,3.288,no error,NA,
infantcoglab-louisville,234580,ADS,ADS2,3,0.728,0.728,no error,NA,
infantcoglab-louisville,234580,IDS,IDS2,4,3.248,3.248,no error,NA,
infantcoglab-louisville,234580,IDS,IDS3,5,0.728,0.728,no error,NA,
infantcoglab-louisville,234580,ADS,ADS3,6,0.744,0.744,no error,NA,
infantcoglab-louisville,234580,ADS,ADS4,7,0,0,no error,NA,"infant no longer looked, experiment was terminated"
infantcoglab-louisville,234580-2,training,train1,-2,1.504,1.504,no error,NA,
infantcoglab-louisville,234580-2,training,train2,-1,8.68,8.68,no error,NA,
infantcoglab-louisville,234580-2,ADS,ADS1,1,0.64,0.64,no error,NA,
infantcoglab-louisville,234580-2,IDS,IDS1,2,0.472,0.472,no error,NA,
infantcoglab-louisville,234580-2,ADS,ADS2,3,1.488,1.488,no error,NA,
infantcoglab-louisville,234580-2,IDS,IDS2,4,0.448,0.448,no error,NA,
infantcoglab-louisville,234580-2,IDS,IDS3,5,2.64,2.64,no error,NA,
infantcoglab-louisville,234580-2,ADS,ADS3,6,3.368,3.368,no error,NA,
infantcoglab-louisville,234580-2,ADS,ADS4,7,0.464,0.464,no error,NA,
infantcoglab-louisville,234580-2,IDS,IDS4,8,0.6,0.6,no error,NA,
infantcoglab-louisville,234580-2,IDS,IDS5,9,0,0,no error,NA,"infant no longer looked, experiment was terminated"
infantcoglab-louisville,235535,training,train1,-2,15.192,15.192,no error,NA,
infantcoglab-louisville,235535,training,train2,-1,1.768,1.768,no error,NA,
infantcoglab-louisville,235535,IDS,IDS5,1,7.184,7.184,no error,NA,
infantcoglab-louisville,235535,ADS,ADS5,2,4.52,4.52,no error,NA,
infantcoglab-louisville,235535,ADS,ADS7,3,4.68,4.68,no error,NA,
infantcoglab-louisville,235535,IDS,IDS7,4,6.592,6.592,no error,NA,
infantcoglab-louisville,235535,ADS,ADS1,5,12.848,12.848,no error,NA,
infantcoglab-louisville,235535,IDS,IDS1,6,7.728,7.728,no error,NA,
infantcoglab-louisville,235535,ADS,ADS3,7,2.64,2.64,no error,NA,
infantcoglab-louisville,235535,IDS,IDS3,8,0.823,0.823,no error,NA,
infantcoglab-louisville,235535,ADS,ADS2,9,6.88,6.88,no error,NA,
infantcoglab-louisville,235535,IDS,IDS2,10,1.016,1.016,no error,NA,
infantcoglab-louisville,235535,IDS,IDS4,11,2.592,2.592,no error,NA,
infantcoglab-louisville,235535,ADS,ADS4,12,3.392,3.392,no error,NA,
infantcoglab-louisville,235535,IDS,IDS6,13,1.776,1.776,no error,NA,
infantcoglab-louisville,235535,ADS,ADS6,14,3.328,3.328,no error,NA,
infantcoglab-louisville,235535,IDS,IDS8,15,5,5,no error,NA,
infantcoglab-louisville,235535,ADS,ADS8,16,5.032,5.032,no error,NA,
infantcoglab-louisville,237615,training,train1,-2,5.136,5.136,no error,NA,
infantcoglab-louisville,237615,training,train2,-1,1.192,1.192,no error,NA,
infantcoglab-louisville,237615,IDS,IDS1,1,1.288,1.288,no error,NA,
infantcoglab-louisville,237615,ADS,ADS1,2,4.784,4.784,no error,NA,
infantcoglab-louisville,237615,IDS,IDS2,3,2.128,2.128,no error,NA,
infantcoglab-louisville,237615,ADS,ADS2,4,1.776,1.776,no error,NA,
infantcoglab-louisville,237615,ADS,ADS3,5,1.584,1.584,no error,NA,
infantcoglab-louisville,237615,IDS,IDS3,6,3.192,3.192,no error,NA,
infantcoglab-louisville,237615,IDS,IDS4,7,1.464,1.464,no error,NA,
infantcoglab-louisville,237615,ADS,ADS4,8,3.32,3.32,no error,NA,
infantcoglab-louisville,237615,ADS,ADS5,9,2.104,2.104,no error,NA,
infantcoglab-louisville,237615,IDS,IDS5,10,0.576,0.576,no error,NA,
infantcoglab-louisville,237615,ADS,ADS6,11,7.472,7.472,no error,NA,
infantcoglab-louisville,237615,IDS,IDS6,12,4.8,4.8,no error,NA,
infantcoglab-louisville,237615,IDS,IDS7,13,1.456,1.456,no error,NA,
infantcoglab-louisville,237615,ADS,ADS7,14,4.44,4.44,no error,NA,
infantcoglab-louisville,237615,ADS,ADS8,15,0.96,0.96,no error,NA,
infantcoglab-louisville,237615,IDS,IDS8,16,0.912,0.912,no error,NA,
infantcoglab-louisville,235971,training,train1,-2,6.336,6.336,no error,NA,
infantcoglab-louisville,235971,training,train2,-1,4.432,4.432,no error,NA,
infantcoglab-louisville,235971,ADS,ADS1,1,5.952,5.952,no error,NA,
infantcoglab-louisville,235971,IDS,IDS1,2,9.664,9.664,no error,NA,
infantcoglab-louisville,235971,ADS,ADS2,3,9.096,9.096,no error,NA,
infantcoglab-louisville,235971,IDS,IDS2,4,1.816,1.816,no error,NA,
infantcoglab-louisville,235971,IDS,IDS3,5,0.824,0.824,no error,NA,
infantcoglab-louisville,235971,ADS,ADS3,6,0.776,0.776,no error,NA,
infantcoglab-louisville,235971,ADS,ADS4,7,0.896,0.896,no error,NA,
infantcoglab-louisville,235971,IDS,IDS4,8,2.28,2.28,no error,NA,
infantcoglab-louisville,235971,IDS,IDS5,9,7.544,7.544,no error,NA,
infantcoglab-louisville,235971,ADS,ADS5,10,7.056,7.056,no error,NA,
infantcoglab-louisville,235971,IDS,IDS6,11,15.024,15.024,no error,NA,
infantcoglab-louisville,235971,ADS,ADS6,12,0.584,0.584,no error,NA,
infantcoglab-louisville,235971,ADS,ADS7,13,0.832,0.832,no error,NA,
infantcoglab-louisville,235971,IDS,IDS7,14,5.68,5.68,no error,NA,
infantcoglab-louisville,235971,IDS,IDS8,15,8.2,8.2,no error,NA,
infantcoglab-louisville,235971,ADS,ADS8,16,7.896,7.896,no error,NA,
infantcoglab-louisville,238325,training,train1,-2,17.735,17.735,no error,NA,
infantcoglab-louisville,238325,training,train2,-1,6.512,6.512,no error,NA,
infantcoglab-louisville,238325,ADS,ADS5,1,15.984,15.984,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS5,2,6.344,6.344,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS7,3,5.968,5.968,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,ADS,ADS7,4,2.903,2.903,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS1,5,3.96,3.96,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,ADS,ADS1,6,1.04,1.04,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS3,7,2.944,2.944,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,ADS,ADS3,8,3.337,3.337,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS2,9,2.823,2.823,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,ADS,ADS2,10,5.528,5.528,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,ADS,ADS4,11,2.984,2.984,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
infantcoglab-louisville,238325,IDS,IDS4,12,8.983,8.983,no error,NA,Mother allowed infant to get down from her lap and walk around the room during testing 
